date,store_id,item_id,category,sales_units,on_promotion,base_price,unit_cost,shelf_life_days,holding_cost_per_day,spoilage_cost_per_unit,stockout_cost_per_unit
2024-06-22,STORE_01,ITEM_PRODUCE_01,Produce,50,0,35.37,16.16,4,0.61,22.05,66.67
2024-06-22,STORE_01,ITEM_PRODUCE_02,Produce,24,0,22.91,13.98,4,0.52,19.9,58.53
2024-06-22,STORE_02,ITEM_BAKERY_01,Bakery,32,0,50.56,33.41,3,0.91,40.54,65.2
2024-06-22,STORE_02,ITEM_BAKERY_02,Bakery,21,0,25.28,15.19,3,0.31,19.83,59.63
2024-06-22,STORE_02,ITEM_DAIRY_01,Dairy,63,0,61.69,36.24,7,1.63,42.19,75.83
2024-06-22,STORE_02,ITEM_DAIRY_02,Dairy,59,0,39.72,20.89,7,0.49,27.86,69.81
2024-06-22,STORE_02,ITEM_MEAT_01,Meat,29,0,198.06,123.54,5,4.67,122.26,112.12
2024-06-22,STORE_02,ITEM_MEAT_02,Meat,19,0,126.28,63.91,5,1.42,71.2,110.05
2024-06-22,STORE_02,ITEM_PRODUCE_01,Produce,50,0,33.01,16.13,4,0.61,22.21,68.79
2024-06-22,STORE_02,ITEM_PRODUCE_02,Produce,37,0,22.55,14.03,4,0.52,19.55,58.94
2024-06-22,STORE_03,ITEM_BAKERY_01,Bakery,30,0,50.48,33.75,3,0.89,38.69,67.9
2024-06-22,STORE_03,ITEM_BAKERY_02,Bakery,34,0,26.55,15.23,3,0.32,19.84,56.2
2024-06-22,STORE_03,ITEM_DAIRY_01,Dairy,79,0,64.61,36.24,7,1.66,42.41,75.53
2024-06-22,STORE_03,ITEM_DAIRY_02,Dairy,66,0,39.64,20.39,7,0.51,27.46,65.86
2024-06-22,STORE_03,ITEM_MEAT_01,Meat,44,0,199.44,125.37,5,4.73,126.25,116.52
2024-06-22,STORE_03,ITEM_MEAT_02,Meat,33,0,131.36,64.33,5,1.36,67.53,112.37
2024-06-22,STORE_03,ITEM_PRODUCE_01,Produce,36,0,32.55,16.22,4,0.59,22.66,68.13
2024-06-22,STORE_03,ITEM_PRODUCE_02,Produce,32,0,23.91,13.98,4,0.5,19.47,59.0
2024-06-22,STORE_04,ITEM_BAKERY_01,Bakery,34,0,48.2,33.59,3,0.92,38.96,66.14
2024-06-22,STORE_04,ITEM_BAKERY_02,Bakery,32,0,25.09,15.42,3,0.32,20.25,60.84
2024-06-22,STORE_04,ITEM_DAIRY_01,Dairy,80,0,59.08,36.33,7,1.61,42.77,76.01
2024-06-22,STORE_04,ITEM_DAIRY_02,Dairy,69,0,38.3,20.99,7,0.51,28.64,70.33
2024-06-22,STORE_04,ITEM_MEAT_01,Meat,54,0,191.7,125.55,5,4.59,127.51,116.54
2024-06-22,STORE_04,ITEM_MEAT_02,Meat,27,0,121.6,64.0,5,1.42,68.85,113.41
2024-06-22,STORE_04,ITEM_PRODUCE_01,Produce,57,0,33.22,16.49,4,0.6,22.37,63.55
2024-06-22,STORE_04,ITEM_PRODUCE_02,Produce,32,0,22.78,13.97,4,0.52,20.35,58.54
2024-06-22,STORE_05,ITEM_BAKERY_01,Bakery,23,0,49.63,33.52,3,0.89,40.89,65.43
2024-06-22,STORE_05,ITEM_BAKERY_02,Bakery,27,0,24.55,15.13,3,0.32,19.8,58.23
2024-06-22,STORE_05,ITEM_DAIRY_01,Dairy,73,0,62.08,36.52,7,1.62,43.5,75.84
2024-06-22,STORE_05,ITEM_DAIRY_02,Dairy,68,0,39.61,20.5,7,0.53,28.24,70.45
2024-06-22,STORE_05,ITEM_MEAT_01,Meat,37,0,187.71,123.93,5,4.76,130.52,117.35
2024-06-22,STORE_05,ITEM_MEAT_02,Meat,22,0,123.46,63.84,5,1.36,69.36,112.94
2024-06-22,STORE_05,ITEM_PRODUCE_01,Produce,45,0,32.83,16.23,4,0.6,21.8,66.42
2024-06-22,STORE_05,ITEM_PRODUCE_02,Produce,51,0,22.6,14.04,4,0.52,19.37,57.78
2024-06-22,STORE_06,ITEM_BAKERY_01,Bakery,29,0,49.22,33.84,3,0.9,39.72,65.21
2024-06-22,STORE_06,ITEM_BAKERY_02,Bakery,48,0,25.1,15.35,3,0.33,19.79,61.45
2024-06-22,STORE_06,ITEM_DAIRY_01,Dairy,84,0,59.92,35.86,7,1.65,44.13,77.02
2024-06-22,STORE_06,ITEM_DAIRY_02,Dairy,47,0,40.18,20.44,7,0.53,28.89,68.38
2024-06-22,STORE_06,ITEM_MEAT_01,Meat,36,0,191.76,125.85,5,4.77,128.74,118.65
2024-06-22,STORE_06,ITEM_MEAT_02,Meat,34,0,119.64,64.37,5,1.45,67.81,109.87
2024-06-22,STORE_06,ITEM_PRODUCE_01,Produce,36,0,32.82,16.37,4,0.6,22.44,65.93
2024-06-22,STORE_06,ITEM_PRODUCE_02,Produce,19,0,23.07,13.83,4,0.51,19.59,57.27
2024-06-22,STORE_07,ITEM_BAKERY_01,Bakery,38,0,49.23,33.49,3,0.9,40.51,64.82
2024-06-22,STORE_07,ITEM_BAKERY_02,Bakery,25,0,25.25,15.1,3,0.31,19.95,60.65
2024-06-22,STORE_07,ITEM_DAIRY_01,Dairy,79,0,60.8,36.65,7,1.66,42.98,74.16
2024-06-22,STORE_07,ITEM_DAIRY_02,Dairy,45,0,35.64,20.39,7,0.51,28.74,71.68
2024-06-22,STORE_07,ITEM_MEAT_01,Meat,32,0,192.68,125.55,5,4.91,121.23,119.93
2024-06-22,STORE_07,ITEM_MEAT_02,Meat,30,0,127.01,64.48,5,1.36,68.17,106.25
2024-06-22,STORE_07,ITEM_PRODUCE_01,Produce,80,0,32.88,16.43,4,0.61,22.27,66.11
2024-06-22,STORE_07,ITEM_PRODUCE_02,Produce,35,0,22.75,13.97,4,0.51,19.84,60.19
2024-06-22,STORE_08,ITEM_BAKERY_01,Bakery,24,0,49.56,33.69,3,0.93,40.39,66.03
2024-06-22,STORE_08,ITEM_BAKERY_02,Bakery,30,0,25.18,15.46,3,0.32,20.48,62.09
2024-06-22,STORE_08,ITEM_DAIRY_01,Dairy,60,0,61.45,36.12,7,1.62,41.97,73.81
2024-06-22,STORE_08,ITEM_DAIRY_02,Dairy,77,0,38.83,20.85,7,0.51,28.73,66.99
2024-06-22,STORE_08,ITEM_MEAT_01,Meat,31,0,199.83,121.34,5,4.93,126.0,120.37
2024-06-22,STORE_08,ITEM_MEAT_02,Meat,32,0,124.48,63.94,5,1.43,67.64,110.19
2024-06-22,STORE_08,ITEM_PRODUCE_01,Produce,45,0,31.77,16.28,4,0.57,22.61,66.68
2024-06-22,STORE_08,ITEM_PRODUCE_02,Produce,39,0,23.02,13.95,4,0.53,20.21,57.2
2024-06-23,STORE_01,ITEM_BAKERY_01,Bakery,38,0,50.55,33.57,3,0.89,38.82,65.1
2024-06-23,STORE_01,ITEM_BAKERY_02,Bakery,35,0,26.09,15.23,3,0.32,19.68,61.11
2024-06-23,STORE_01,ITEM_DAIRY_01,Dairy,69,0,63.64,35.72,7,1.62,42.46,75.33
2024-06-23,STORE_01,ITEM_DAIRY_02,Dairy,41,0,38.18,20.36,7,0.53,28.04,67.25
2024-06-23,STORE_01,ITEM_MEAT_01,Meat,36,0,200.32,124.77,5,4.83,129.68,113.8
2024-06-23,STORE_01,ITEM_MEAT_02,Meat,20,0,132.67,64.38,5,1.37,65.39,110.02
2024-06-23,STORE_01,ITEM_PRODUCE_01,Produce,48,0,35.21,16.22,4,0.58,23.02,66.06
2024-06-23,STORE_01,ITEM_PRODUCE_02,Produce,32,0,22.69,14.04,4,0.5,19.28,59.02
2024-06-23,STORE_02,ITEM_BAKERY_01,Bakery,44,0,50.67,33.8,3,0.88,39.19,65.88
2024-06-23,STORE_02,ITEM_BAKERY_02,Bakery,26,0,25.31,15.32,3,0.31,19.5,58.86
2024-06-23,STORE_02,ITEM_DAIRY_01,Dairy,72,0,61.59,35.8,7,1.69,43.58,75.76
2024-06-23,STORE_02,ITEM_DAIRY_02,Dairy,60,0,40.69,20.39,7,0.51,28.45,68.07
2024-06-23,STORE_02,ITEM_MEAT_01,Meat,31,0,196.93,125.05,5,4.89,125.51,115.13
2024-06-23,STORE_02,ITEM_MEAT_02,Meat,27,0,124.45,64.9,5,1.38,67.38,111.11
2024-06-23,STORE_02,ITEM_PRODUCE_01,Produce,46,0,32.55,16.09,4,0.6,21.65,66.53
2024-06-23,STORE_02,ITEM_PRODUCE_02,Produce,34,0,22.92,13.85,4,0.52,19.56,58.59
2024-06-23,STORE_03,ITEM_BAKERY_01,Bakery,25,0,49.86,33.42,3,0.88,39.79,66.97
2024-06-23,STORE_03,ITEM_BAKERY_02,Bakery,27,0,26.35,15.23,3,0.32,19.45,60.69
2024-06-23,STORE_03,ITEM_DAIRY_01,Dairy,82,0,64.59,36.1,7,1.64,41.86,72.92
2024-06-23,STORE_03,ITEM_DAIRY_02,Dairy,72,0,40.46,20.52,7,0.51,28.42,68.84
2024-06-23,STORE_03,ITEM_MEAT_01,Meat,40,0,199.42,125.87,5,4.77,125.63,117.03
2024-06-23,STORE_03,ITEM_MEAT_02,Meat,23,0,130.71,64.99,5,1.45,68.3,107.63
2024-06-23,STORE_03,ITEM_PRODUCE_01,Produce,51,0,32.87,16.14,4,0.59,23.26,65.3
2024-06-23,STORE_03,ITEM_PRODUCE_02,Produce,25,0,23.45,13.96,4,0.53,19.19,58.38
2024-06-23,STORE_04,ITEM_BAKERY_01,Bakery,33,0,48.11,33.38,3,0.88,40.13,65.3
2024-06-23,STORE_04,ITEM_BAKERY_02,Bakery,37,0,24.63,15.38,3,0.33,19.35,61.63
2024-06-23,STORE_04,ITEM_DAIRY_01,Dairy,69,0,59.27,36.58,7,1.62,42.73,73.73
2024-06-23,STORE_04,ITEM_DAIRY_02,Dairy,69,0,39.16,20.54,7,0.53,28.42,67.57
2024-06-23,STORE_04,ITEM_MEAT_01,Meat,43,0,190.26,125.14,5,4.82,129.97,116.99
2024-06-23,STORE_04,ITEM_MEAT_02,Meat,29,0,123.41,63.76,5,1.34,67.48,106.93
2024-06-23,STORE_04,ITEM_PRODUCE_01,Produce,43,0,33.63,16.12,4,0.61,21.82,64.83
2024-06-23,STORE_04,ITEM_PRODUCE_02,Produce,21,0,22.92,13.65,4,0.52,19.33,59.13
2024-06-23,STORE_05,ITEM_BAKERY_01,Bakery,24,0,51.04,33.59,3,0.89,39.57,68.81
2024-06-23,STORE_05,ITEM_BAKERY_02,Bakery,28,0,23.91,15.0,3,0.3,20.34,59.0
2024-06-23,STORE_05,ITEM_DAIRY_01,Dairy,101,0,60.56,36.17,7,1.63,44.1,74.21
2024-06-23,STORE_05,ITEM_DAIRY_02,Dairy,60,0,39.87,20.7,7,0.51,28.68,67.51
2024-06-23,STORE_05,ITEM_MEAT_01,Meat,52,0,191.08,124.24,5,4.84,130.65,115.78
2024-06-23,STORE_05,ITEM_MEAT_02,Meat,23,0,123.72,64.02,5,1.38,68.22,109.9
2024-06-23,STORE_05,ITEM_PRODUCE_01,Produce,59,0,32.02,16.13,4,0.61,22.89,65.99
2024-06-23,STORE_05,ITEM_PRODUCE_02,Produce,40,0,22.37,14.07,4,0.49,19.91,57.73
2024-06-23,STORE_06,ITEM_BAKERY_01,Bakery,31,0,48.67,32.96,3,0.89,41.29,65.89
2024-06-23,STORE_06,ITEM_BAKERY_02,Bakery,47,0,24.79,15.32,3,0.31,20.18,60.89
2024-06-23,STORE_06,ITEM_DAIRY_01,Dairy,72,0,60.85,36.67,7,1.69,42.62,75.88
2024-06-23,STORE_06,ITEM_DAIRY_02,Dairy,39,0,39.24,20.7,7,0.5,28.93,66.35
2024-06-23,STORE_06,ITEM_MEAT_01,Meat,39,0,191.88,125.7,5,4.91,125.22,116.33
2024-06-23,STORE_06,ITEM_MEAT_02,Meat,33,0,122.36,64.53,5,1.37,68.31,107.53
2024-06-23,STORE_06,ITEM_PRODUCE_01,Produce,52,0,32.54,16.05,4,0.63,21.94,67.55
2024-06-23,STORE_06,ITEM_PRODUCE_02,Produce,41,0,22.75,14.12,4,0.51,19.75,55.34
2024-06-23,STORE_07,ITEM_BAKERY_01,Bakery,30,0,49.83,32.97,3,0.93,39.52,66.44
2024-06-23,STORE_07,ITEM_BAKERY_02,Bakery,32,0,25.61,15.36,3,0.32,20.2,58.27
2024-06-23,STORE_07,ITEM_DAIRY_01,Dairy,78,0,62.68,36.07,7,1.66,43.11,73.74
2024-06-23,STORE_07,ITEM_DAIRY_02,Dairy,54,0,36.43,20.52,7,0.5,28.66,68.56
2024-06-23,STORE_07,ITEM_MEAT_01,Meat,41,0,189.73,123.94,5,4.8,127.19,113.59
2024-06-23,STORE_07,ITEM_MEAT_02,Meat,30,0,124.66,63.88,5,1.45,67.73,110.91
2024-06-23,STORE_07,ITEM_PRODUCE_01,Produce,50,0,32.2,16.17,4,0.6,22.02,63.49
2024-06-23,STORE_07,ITEM_PRODUCE_02,Produce,40,0,22.44,13.73,4,0.52,19.16,59.01
2024-06-23,STORE_08,ITEM_BAKERY_01,Bakery,29,0,49.28,32.82,3,0.92,40.01,66.9
2024-06-23,STORE_08,ITEM_BAKERY_02,Bakery,27,0,25.83,15.25,3,0.33,19.94,58.77
2024-06-23,STORE_08,ITEM_DAIRY_01,Dairy,76,0,60.85,35.42,7,1.61,42.27,75.32
2024-06-23,STORE_08,ITEM_DAIRY_02,Dairy,54,0,38.23,20.6,7,0.51,29.25,68.84
2024-06-23,STORE_08,ITEM_MEAT_01,Meat,44,0,197.24,125.43,5,4.71,126.97,116.71
2024-06-23,STORE_08,ITEM_MEAT_02,Meat,21,0,123.58,63.9,5,1.34,67.63,109.22
2024-06-23,STORE_08,ITEM_PRODUCE_01,Produce,34,0,32.52,16.26,4,0.61,22.3,65.83
2024-06-23,STORE_08,ITEM_PRODUCE_02,Produce,27,0,23.14,13.53,4,0.51,20.15,59.26
2024-06-24,STORE_01,ITEM_BAKERY_01,Bakery,15,0,49.88,33.54,3,0.91,39.09,67.52
2024-06-24,STORE_01,ITEM_BAKERY_02,Bakery,18,0,25.39,15.19,3,0.32,19.59,59.34
2024-06-24,STORE_01,ITEM_DAIRY_01,Dairy,55,0,62.96,36.09,7,1.6,42.77,71.72
2024-06-24,STORE_01,ITEM_DAIRY_02,Dairy,35,0,37.97,20.76,7,0.51,27.57,68.15
2024-06-24,STORE_01,ITEM_MEAT_01,Meat,18,0,199.62,125.43,5,4.78,125.54,117.09
2024-06-24,STORE_01,ITEM_MEAT_02,Meat,17,0,132.09,64.56,5,1.36,67.66,110.03
2024-06-24,STORE_01,ITEM_PRODUCE_01,Produce,23,0,35.0,16.33,4,0.59,21.73,66.7
2024-06-24,STORE_01,ITEM_PRODUCE_02,Produce,11,0,23.1,13.94,4,0.51,19.34,57.71
2024-06-24,STORE_02,ITEM_BAKERY_01,Bakery,18,0,50.99,33.65,3,0.92,41.4,66.61
2024-06-24,STORE_02,ITEM_BAKERY_02,Bakery,14,0,25.44,15.09,3,0.32,20.01,60.8
2024-06-24,STORE_02,ITEM_DAIRY_01,Dairy,38,0,62.3,35.98,7,1.62,42.77,74.94
2024-06-24,STORE_02,ITEM_DAIRY_02,Dairy,29,0,40.37,20.21,7,0.52,27.92,70.87
2024-06-24,STORE_02,ITEM_MEAT_01,Meat,23,0,195.76,124.57,5,4.9,128.29,114.77
2024-06-24,STORE_02,ITEM_MEAT_02,Meat,19,0,125.02,64.51,5,1.44,68.75,108.95
2024-06-24,STORE_02,ITEM_PRODUCE_01,Produce,27,0,32.3,16.27,4,0.61,22.51,64.3
2024-06-24,STORE_02,ITEM_PRODUCE_02,Produce,23,0,23.56,13.69,4,0.51,19.6,60.0
2024-06-24,STORE_03,ITEM_BAKERY_01,Bakery,14,0,50.14,33.33,3,0.87,39.75,65.81
2024-06-24,STORE_03,ITEM_BAKERY_02,Bakery,28,0,26.19,15.36,3,0.33,20.11,58.68
2024-06-24,STORE_03,ITEM_DAIRY_01,Dairy,81,0,66.0,36.01,7,1.61,42.26,78.2
2024-06-24,STORE_03,ITEM_DAIRY_02,Dairy,39,0,40.06,20.92,7,0.52,27.49,70.79
2024-06-24,STORE_03,ITEM_MEAT_01,Meat,27,0,193.72,122.92,5,4.76,125.4,117.02
2024-06-24,STORE_03,ITEM_MEAT_02,Meat,16,0,129.8,63.1,5,1.33,67.21,110.84
2024-06-24,STORE_03,ITEM_PRODUCE_01,Produce,27,0,32.13,16.12,4,0.62,22.04,65.32
2024-06-24,STORE_03,ITEM_PRODUCE_02,Produce,16,0,23.88,13.95,4,0.51,19.29,57.38
2024-06-24,STORE_04,ITEM_BAKERY_01,Bakery,13,0,47.7,33.59,3,0.93,39.5,65.49
2024-06-24,STORE_04,ITEM_BAKERY_02,Bakery,16,0,25.25,15.2,3,0.34,20.0,59.32
2024-06-24,STORE_04,ITEM_DAIRY_01,Dairy,55,0,59.65,36.24,7,1.63,41.4,76.31
2024-06-24,STORE_04,ITEM_DAIRY_02,Dairy,34,0,38.29,20.77,7,0.53,28.25,68.79
2024-06-24,STORE_04,ITEM_MEAT_01,Meat,24,0,192.1,126.37,5,4.7,122.02,113.43
2024-06-24,STORE_04,ITEM_MEAT_02,Meat,16,0,125.78,65.07,5,1.41,66.78,106.82
2024-06-24,STORE_04,ITEM_PRODUCE_01,Produce,21,0,33.94,16.5,4,0.61,21.5,65.31
2024-06-24,STORE_04,ITEM_PRODUCE_02,Produce,24,0,22.7,13.76,4,0.48,19.75,57.97
2024-06-24,STORE_05,ITEM_BAKERY_01,Bakery,19,0,50.47,33.42,3,0.95,40.22,68.83
2024-06-24,STORE_05,ITEM_BAKERY_02,Bakery,11,0,24.37,15.2,3,0.32,19.83,60.34
2024-06-24,STORE_05,ITEM_DAIRY_01,Dairy,34,0,60.21,36.66,7,1.65,43.03,76.65
2024-06-24,STORE_05,ITEM_DAIRY_02,Dairy,26,0,39.8,20.65,7,0.5,28.95,67.93
2024-06-24,STORE_05,ITEM_MEAT_01,Meat,25,0,187.36,124.52,5,4.78,126.24,116.64
2024-06-24,STORE_05,ITEM_MEAT_02,Meat,20,0,124.35,64.62,5,1.38,69.15,115.99
2024-06-24,STORE_05,ITEM_PRODUCE_01,Produce,25,0,32.54,16.14,4,0.61,22.37,66.44
2024-06-24,STORE_05,ITEM_PRODUCE_02,Produce,14,0,22.67,14.23,4,0.53,19.98,58.79
2024-06-24,STORE_06,ITEM_BAKERY_01,Bakery,20,0,48.36,33.73,3,0.91,39.42,64.88
2024-06-24,STORE_06,ITEM_BAKERY_02,Bakery,21,0,25.04,15.55,3,0.32,20.21,59.36
2024-06-24,STORE_06,ITEM_DAIRY_01,Dairy,28,0,60.7,35.98,7,1.61,42.73,75.72
2024-06-24,STORE_06,ITEM_DAIRY_02,Dairy,19,0,39.81,20.84,7,0.53,27.73,67.19
2024-06-24,STORE_06,ITEM_MEAT_01,Meat,38,0,190.4,122.5,5,4.73,127.2,115.21
2024-06-24,STORE_06,ITEM_MEAT_02,Meat,16,0,121.5,65.04,5,1.43,67.7,112.6
2024-06-24,STORE_06,ITEM_PRODUCE_01,Produce,32,0,32.41,16.09,4,0.61,22.66,63.77
2024-06-24,STORE_06,ITEM_PRODUCE_02,Produce,12,0,22.8,13.9,4,0.5,19.65,58.97
2024-06-24,STORE_07,ITEM_BAKERY_01,Bakery,12,0,49.51,33.18,3,0.93,37.98,68.66
2024-06-24,STORE_07,ITEM_BAKERY_02,Bakery,15,0,25.42,15.28,3,0.32,20.25,59.88
2024-06-24,STORE_07,ITEM_DAIRY_01,Dairy,39,0,60.64,35.55,7,1.65,42.91,79.16
2024-06-24,STORE_07,ITEM_DAIRY_02,Dairy,26,0,36.12,20.74,7,0.5,27.8,68.41
2024-06-24,STORE_07,ITEM_MEAT_01,Meat,18,0,192.98,125.16,5,4.78,124.74,118.59
2024-06-24,STORE_07,ITEM_MEAT_02,Meat,20,0,126.75,63.88,5,1.39,68.95,109.29
2024-06-24,STORE_07,ITEM_PRODUCE_01,Produce,27,0,32.52,16.56,4,0.61,22.81,67.16
2024-06-24,STORE_07,ITEM_PRODUCE_02,Produce,20,0,22.99,13.93,4,0.49,19.46,59.04
2024-06-24,STORE_08,ITEM_BAKERY_01,Bakery,15,0,49.9,33.82,3,0.91,38.69,66.6
2024-06-24,STORE_08,ITEM_BAKERY_02,Bakery,11,0,25.88,15.45,3,0.32,19.46,59.26
2024-06-24,STORE_08,ITEM_DAIRY_01,Dairy,18,0,60.51,35.99,7,1.6,43.24,74.63
2024-06-24,STORE_08,ITEM_DAIRY_02,Dairy,33,0,38.69,20.53,7,0.5,28.74,69.46
2024-06-24,STORE_08,ITEM_MEAT_01,Meat,14,0,197.34,124.22,5,4.61,127.66,117.74
2024-06-24,STORE_08,ITEM_MEAT_02,Meat,25,0,123.84,64.46,5,1.4,66.51,112.87
2024-06-24,STORE_08,ITEM_PRODUCE_01,Produce,25,0,32.1,16.02,4,0.6,22.49,65.05
2024-06-24,STORE_08,ITEM_PRODUCE_02,Produce,18,0,22.88,14.27,4,0.52,19.38,57.87
2024-06-25,STORE_01,ITEM_BAKERY_01,Bakery,16,0,49.08,33.54,3,0.93,39.8,66.29
2024-06-25,STORE_01,ITEM_BAKERY_02,Bakery,19,0,25.24,15.55,3,0.32,19.51,58.63
2024-06-25,STORE_01,ITEM_DAIRY_01,Dairy,38,0,63.7,36.1,7,1.63,41.91,77.28
2024-06-25,STORE_01,ITEM_DAIRY_02,Dairy,32,1,37.7,20.71,7,0.52,27.62,71.0
2024-06-25,STORE_01,ITEM_MEAT_01,Meat,12,0,202.84,123.78,5,4.59,127.65,113.64
2024-06-25,STORE_01,ITEM_MEAT_02,Meat,19,0,132.01,64.5,5,1.39,66.36,114.54
2024-06-25,STORE_01,ITEM_PRODUCE_01,Produce,18,0,34.99,16.33,4,0.61,22.54,66.14
2024-06-25,STORE_01,ITEM_PRODUCE_02,Produce,23,1,22.63,13.9,4,0.51,19.4,56.95
2024-06-25,STORE_02,ITEM_BAKERY_01,Bakery,20,0,50.92,33.81,3,0.94,40.74,66.77
2024-06-25,STORE_02,ITEM_BAKERY_02,Bakery,23,0,25.08,15.38,3,0.32,20.1,57.52
2024-06-25,STORE_02,ITEM_DAIRY_01,Dairy,52,0,61.88,35.97,7,1.65,41.2,74.98
2024-06-25,STORE_02,ITEM_DAIRY_02,Dairy,58,1,40.3,20.95,7,0.51,28.38,68.77
2024-06-25,STORE_02,ITEM_MEAT_01,Meat,17,0,197.82,123.34,5,4.75,123.68,110.76
2024-06-25,STORE_02,ITEM_MEAT_02,Meat,13,0,125.62,64.69,5,1.38,69.77,112.43
2024-06-25,STORE_02,ITEM_PRODUCE_01,Produce,25,0,32.32,16.26,4,0.58,22.11,65.62
2024-06-25,STORE_02,ITEM_PRODUCE_02,Produce,27,1,22.76,13.69,4,0.52,19.06,59.22
2024-06-25,STORE_03,ITEM_BAKERY_01,Bakery,14,0,50.32,33.56,3,0.91,39.15,65.13
2024-06-25,STORE_03,ITEM_BAKERY_02,Bakery,15,0,25.92,14.99,3,0.32,19.52,59.6
2024-06-25,STORE_03,ITEM_DAIRY_01,Dairy,43,0,65.35,36.38,7,1.64,41.79,74.47
2024-06-25,STORE_03,ITEM_DAIRY_02,Dairy,52,1,40.63,20.52,7,0.49,27.03,69.5
2024-06-25,STORE_03,ITEM_MEAT_01,Meat,24,0,197.63,123.58,5,4.78,124.41,117.05
2024-06-25,STORE_03,ITEM_MEAT_02,Meat,19,0,133.6,64.79,5,1.41,65.44,107.87
2024-06-25,STORE_03,ITEM_PRODUCE_01,Produce,17,0,32.77,16.06,4,0.61,22.35,65.87
2024-06-25,STORE_03,ITEM_PRODUCE_02,Produce,22,1,23.8,13.99,4,0.49,19.45,56.68
2024-06-25,STORE_04,ITEM_BAKERY_01,Bakery,19,0,48.8,33.8,3,0.93,39.05,65.51
2024-06-25,STORE_04,ITEM_BAKERY_02,Bakery,24,0,24.85,15.38,3,0.32,20.22,60.73
2024-06-25,STORE_04,ITEM_DAIRY_01,Dairy,42,0,60.03,35.95,7,1.69,43.46,76.94
2024-06-25,STORE_04,ITEM_DAIRY_02,Dairy,39,1,38.45,20.41,7,0.51,27.76,69.16
2024-06-25,STORE_04,ITEM_MEAT_01,Meat,29,0,192.79,125.1,5,4.77,128.26,112.02
2024-06-25,STORE_04,ITEM_MEAT_02,Meat,13,0,123.49,64.49,5,1.36,70.65,109.25
2024-06-25,STORE_04,ITEM_PRODUCE_01,Produce,26,0,33.84,16.51,4,0.6,22.78,65.9
2024-06-25,STORE_04,ITEM_PRODUCE_02,Produce,17,1,22.43,14.04,4,0.49,20.14,58.56
2024-06-25,STORE_05,ITEM_BAKERY_01,Bakery,15,0,50.26,34.2,3,0.91,41.12,64.73
2024-06-25,STORE_05,ITEM_BAKERY_02,Bakery,22,0,23.47,15.5,3,0.31,19.57,61.66
2024-06-25,STORE_05,ITEM_DAIRY_01,Dairy,40,0,60.59,36.18,7,1.63,41.37,75.44
2024-06-25,STORE_05,ITEM_DAIRY_02,Dairy,42,1,40.23,20.29,7,0.51,28.59,67.97
2024-06-25,STORE_05,ITEM_MEAT_01,Meat,15,0,192.65,125.81,5,4.82,130.34,115.61
2024-06-25,STORE_05,ITEM_MEAT_02,Meat,11,0,126.01,65.8,5,1.4,68.25,109.33
2024-06-25,STORE_05,ITEM_PRODUCE_01,Produce,33,0,32.8,16.08,4,0.59,22.58,65.57
2024-06-25,STORE_05,ITEM_PRODUCE_02,Produce,40,1,22.61,13.88,4,0.51,19.53,58.9
2024-06-25,STORE_06,ITEM_BAKERY_01,Bakery,12,0,48.24,33.59,3,0.9,40.29,67.62
2024-06-25,STORE_06,ITEM_BAKERY_02,Bakery,20,0,25.08,15.05,3,0.32,19.93,59.69
2024-06-25,STORE_06,ITEM_DAIRY_01,Dairy,36,0,59.55,36.39,7,1.67,42.99,73.64
2024-06-25,STORE_06,ITEM_DAIRY_02,Dairy,33,1,39.79,20.49,7,0.51,27.8,66.72
2024-06-25,STORE_06,ITEM_MEAT_01,Meat,28,0,190.89,124.8,5,4.82,126.34,117.2
2024-06-25,STORE_06,ITEM_MEAT_02,Meat,19,0,123.0,64.1,5,1.37,69.17,113.4
2024-06-25,STORE_06,ITEM_PRODUCE_01,Produce,29,0,32.16,16.35,4,0.6,22.79,65.29
2024-06-25,STORE_06,ITEM_PRODUCE_02,Produce,21,1,22.72,14.02,4,0.52,19.23,58.86
2024-06-25,STORE_07,ITEM_BAKERY_01,Bakery,23,0,49.6,33.71,3,0.93,39.51,64.73
2024-06-25,STORE_07,ITEM_BAKERY_02,Bakery,12,0,26.0,15.32,3,0.33,19.57,58.54
2024-06-25,STORE_07,ITEM_DAIRY_01,Dairy,33,0,62.49,36.5,7,1.67,42.42,76.47
2024-06-25,STORE_07,ITEM_DAIRY_02,Dairy,39,1,36.91,20.62,7,0.52,28.56,70.38
2024-06-25,STORE_07,ITEM_MEAT_01,Meat,25,0,192.9,125.62,5,4.8,126.98,116.54
2024-06-25,STORE_07,ITEM_MEAT_02,Meat,17,0,125.31,65.37,5,1.42,67.38,109.21
2024-06-25,STORE_07,ITEM_PRODUCE_01,Produce,28,0,32.28,16.2,4,0.59,22.19,64.88
2024-06-25,STORE_07,ITEM_PRODUCE_02,Produce,29,1,22.92,14.02,4,0.53,19.51,60.35
2024-06-25,STORE_08,ITEM_BAKERY_01,Bakery,46,0,49.43,32.92,3,0.92,39.93,65.09
2024-06-25,STORE_08,ITEM_BAKERY_02,Bakery,17,0,25.83,15.31,3,0.32,19.82,59.18
2024-06-25,STORE_08,ITEM_DAIRY_01,Dairy,55,0,60.42,35.96,7,1.71,42.16,76.95
2024-06-25,STORE_08,ITEM_DAIRY_02,Dairy,40,1,38.72,20.46,7,0.51,26.72,67.47
